tick,worker_id,origin_lot_id,budget,sampled_count,chosen_firm_id,chosen_firm_type,chosen_price,chosen_score,best_sampled_firm_id,best_sampled_score,best_global_firm_id,best_global_score,best_global_price,better_unsampled_count,affordable_global_count
3.0,1314.0,1256.0,6.996484938470532,12.0,97.0,2.0,4.498058153455425,0.12246953848800807,97.0,0.12246953848800807,17.0,0.14330707782273322,3.844018833649825,16.0,117.0
3,1314,1256,2.4984267850151074,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1315.0,272.0,8.116151390254156,11.0,27.0,1.0,5.563570899417667,0.1040405767353223,27.0,0.1040405767353223,7.0,0.15250687391351656,3.7954821984713702,32.0,117.0
3,1315,272,2.5525804908364895,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1316,1414,8.153568052322123,9,,,NaN,-Inf,,-Inf,17,0.12476358124061371,3.844018833649825,0,117
3.0,1317.0,690.0,7.428783398568335,10.0,115.0,2.0,4.745278545242233,0.08571180385548391,115.0,0.08571180385548391,17.0,0.10580759395584415,3.844018833649825,31.0,117.0
3,1317,690,2.6835048533261023,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1318.0,418.0,9.165140125593735,12.0,95.0,3.0,5.649789074465125,0.07363738740219543,95.0,0.07363738740219543,54.0,0.10266334820841022,4.052426830776183,62.0,117.0
3,1318,418,3.5153510511286106,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1319.0,1220.0,8.81797668500447,8.0,11.0,3.0,4.521997485066405,0.08051115787404277,11.0,0.08051115787404277,7.0,0.11235750761241063,3.7954821984713702,35.0,117.0
3.0,1319.0,1220.0,4.295979199938066,8.0,109.0,2.0,4.215984877159231,0.04968656972684076,109.0,0.04968656972684076,7.0,0.11235750761241063,3.7954821984713702,15.0,17.0
3.0,1320.0,447.0,7.197630415138849,8.0,67.0,3.0,4.616935758603514,0.09145697830856722,67.0,0.09145697830856722,54.0,0.1041970678705071,4.052426830776183,12.0,117.0
3,1320,447,2.580694656535335,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1321.0,1274.0,7.024103197794404,11.0,106.0,2.0,4.2055798506502065,0.04979857372726068,106.0,0.04979857372726068,7.0,0.12391099586583959,3.7954821984713702,82.0,117.0
3,1321,1274,2.8185233471441977,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1323.0,3.0,7.5176150085263185,8.0,101.0,2.0,5.466846605165941,0.09611918118714884,101.0,0.09611918118714884,17.0,0.13669777441370431,3.844018833649825,34.0,117.0
3,1323,3,2.0507684033603777,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1324,916,7.690196255865408,9,,,NaN,-Inf,,-Inf,17,0.1709479586092987,3.844018833649825,0,117
3,1325,1205,7.935267412893028,9,,,NaN,-Inf,,-Inf,17,0.1322917715886508,3.844018833649825,0,117
3.0,1326.0,1344.0,7.994297917398946,10.0,77.0,3.0,4.683919762529115,0.03854333263757402,77.0,0.03854333263757402,7.0,0.16546345091746403,3.7954821984713702,74.0,117.0
3,1326,1344,3.310378154869831,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1328.0,1179.0,7.353817469345526,8.0,43.0,2.0,3.8931444773342423,0.08236879876733365,43.0,0.08236879876733365,7.0,0.10498232530295425,3.7954821984713702,19.0,117.0
3,1328,1179,3.460672992011284,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1329.0,522.0,7.0098536167444685,12.0,58.0,3.0,4.934606413774518,0.12456276540354451,58.0,0.12456276540354451,54.0,0.15167904239743935,4.052426830776183,17.0,117.0
3,1329,522,2.0752472029699502,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1330,83,8.248068405159854,9,,,NaN,-Inf,,-Inf,17,0.1056450192596017,3.844018833649825,0,117
3.0,1332.0,499.0,9.850494432658378,12.0,111.0,2.0,5.283326816427743,0.08032457837028613,111.0,0.08032457837028613,17.0,0.11040034330920347,3.844018833649825,39.0,117.0
3.0,1332.0,499.0,4.567167616230635,8.0,54.0,3.0,4.052426830776183,0.05488272825223442,54.0,0.05488272825223442,17.0,0.11040034330920347,3.844018833649825,31.0,40.0
3,1332,499,0.5147407854544523,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1333,1106,8.516257121515055,10,,,NaN,-Inf,,-Inf,54,0.19565645145293262,4.052426830776183,0,117
3,1334,278,9.008551800610409,8,,,NaN,-Inf,,-Inf,54,0.14958056958940114,4.052426830776183,0,117
3,1335,1135,8.832104177382718,9,,,NaN,-Inf,,-Inf,7,0.13802419041126146,3.7954821984713702,0,117
3.0,1336.0,1541.0,7.242142874523544,9.0,105.0,1.0,4.642699108259439,0.08278355357499519,105.0,0.08278355357499519,54.0,0.12783419981348657,4.052426830776183,54.0,117.0
3,1336,1541,2.5994437662641046,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1337,1279,9.292195592209314,8,,,NaN,-Inf,,-Inf,54,0.09595985986336744,4.052426830776183,0,117
3,1338,1117,7.699814498951319,9,,,NaN,-Inf,,-Inf,17,0.12907583180289273,3.844018833649825,0,117
3,1339,1480,8.775507044882389,8,,,NaN,-Inf,,-Inf,7,0.2037123431348209,3.7954821984713702,0,117
3,1340,162,7.169992504914719,8,,,NaN,-Inf,,-Inf,17,0.10492652541801877,3.844018833649825,0,117
3.0,1341.0,934.0,8.453565271998203,9.0,103.0,2.0,4.337162329728809,0.08861925976304305,103.0,0.08861925976304305,7.0,0.13743450113685787,3.7954821984713702,45.0,117.0
3,1341,934,4.116402942269394,11,,,NaN,-Inf,,-Inf,7,0.13743450113685787,3.7954821984713702,0,10
3,1343,757,9.52416597512375,11,,,NaN,-Inf,,-Inf,17,0.13117126717989894,3.844018833649825,0,117
3.0,1344.0,800.0,9.072737428982016,9.0,34.0,3.0,5.710552669956836,0.0006640617863618098,34.0,0.0006640617863618098,7.0,0.21477713260588138,3.7954821984713702,113.0,117.0
3,1344,800,3.3621847590251805,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1345.0,1329.0,7.592720549450037,9.0,46.0,1.0,5.037571619262295,0.019184507828085468,46.0,0.019184507828085468,54.0,0.16855554011935583,4.052426830776183,102.0,117.0
3,1345,1329,2.555148930187743,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1346.0,314.0,8.842026176718393,9.0,95.0,3.0,5.649789074465125,0.12448136360165137,95.0,0.12448136360165137,54.0,0.17354870980271964,4.052426830776183,35.0,117.0
3,1346,314,3.1922371022532685,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1347,1145,9.12219069992643,9,,,NaN,-Inf,,-Inf,17,0.19608470390506783,3.844018833649825,0,117
3.0,1348.0,145.0,8.226838272921485,12.0,97.0,2.0,4.498058153455425,0.10084552540974129,97.0,0.10084552540974129,17.0,0.11800385415336001,3.844018833649825,19.0,117.0
3,1348,145,3.7287801194660606,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1349.0,731.0,8.91273058508175,10.0,107.0,1.0,4.467032247064405,0.1347701156944443,107.0,0.1347701156944443,7.0,0.15861553849209142,3.7954821984713702,9.0,117.0
3,1349,731,4.445698338017345,11,,,NaN,-Inf,,-Inf,7,0.15861553849209142,3.7954821984713702,0,31
3,1350,3,7.586895350975362,9,,,NaN,-Inf,,-Inf,7,0.13390382138850013,3.7954821984713702,0,117
3,1351,392,9.054391658686603,11,,,NaN,-Inf,,-Inf,17,0.13062591651942396,3.844018833649825,0,117
3,1353,1274,7.3089734460841385,8,,,NaN,-Inf,,-Inf,17,0.12299432834708464,3.844018833649825,0,117
3,1354,1249,8.256526244857193,11,,,NaN,-Inf,,-Inf,17,0.15028566370649166,3.844018833649825,0,117
3.0,1355.0,97.0,8.438854999196286,11.0,28.0,3.0,4.749324034722317,0.09798837880353743,28.0,0.09798837880353743,54.0,0.11483947323633201,4.052426830776183,13.0,117.0
3,1355,97,3.6895309644739687,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1356.0,453.0,9.672386971170969,8.0,99.0,1.0,4.3817657751577705,0.08174696716324265,99.0,0.08174696716324265,17.0,0.130040922946977,3.844018833649825,47.0,117.0
3,1356,453,5.290621196013198,11,,,NaN,-Inf,,-Inf,17,0.130040922946977,3.844018833649825,0,91
3,1357,1530,9.83794698781394,8,,,NaN,-Inf,,-Inf,17,0.1811221118319786,3.844018833649825,0,117
3.0,1358.0,1037.0,9.127690311006226,10.0,80.0,3.0,4.862003885316452,0.10041742158241378,80.0,0.10041742158241378,54.0,0.12047839832154174,4.052426830776183,15.0,117.0
3,1358,1037,4.265686425689775,8,,,NaN,-Inf,,-Inf,54,0.12047839832154174,4.052426830776183,0,17
3,1359,971,7.716318896177246,13,,,NaN,-Inf,,-Inf,54,0.15032231072437358,4.052426830776183,0,116
3.0,1360.0,837.0,8.617916633363572,9.0,84.0,1.0,5.766621602916988,0.14946555283103807,84.0,0.14946555283103807,7.0,0.22708874413757735,3.7954821984713702,35.0,116.0
3,1360,837,2.8512950304465843,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1361,140,8.808153314639732,13,,,NaN,-Inf,,-Inf,17,0.10073016505595893,3.844018833649825,0,116
3,1362,460,8.405235150838639,12,,,NaN,-Inf,,-Inf,7,0.11616232877909019,3.7954821984713702,0,116
3,1363,648,7.118043043882204,8,,,NaN,-Inf,,-Inf,17,0.10807596677423457,3.844018833649825,0,116
3.0,1364.0,666.0,8.452433866273097,9.0,84.0,1.0,5.766621602916988,0.0348020643031416,84.0,0.0348020643031416,54.0,0.18775870797134675,4.052426830776183,74.0,116.0
3,1364,666,2.685812263356109,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1365.0,498.0,7.995367517006645,14.0,12.0,2.0,5.482430907421252,0.07031924942258976,12.0,0.07031924942258976,7.0,0.11581136953005271,3.7954821984713702,73.0,116.0
3,1365,498,2.5129366095853936,13,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1366.0,1256.0,7.964651282049751,8.0,14.0,3.0,4.555773030877139,0.1195647204763078,14.0,0.1195647204763078,54.0,0.1344156851527892,4.052426830776183,8.0,116.0
3,1366,1256,3.4088782511726112,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1367,1211,7.928728154918599,10,,,NaN,-Inf,,-Inf,17,0.17111670721382313,3.844018833649825,0,116
3.0,1368.0,1552.0,7.357843764585157,10.0,45.0,3.0,5.048734353382165,0.10393629656742162,45.0,0.10393629656742162,54.0,0.1294895066477365,4.052426830776183,21.0,116.0
3,1368,1552,2.309109411202992,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1369.0,525.0,9.155822281187753,11.0,58.0,3.0,4.934606413774518,0.024017949225776776,58.0,0.024017949225776776,17.0,0.177660608304459,3.844018833649825,93.0,116.0
3,1369,525,4.2212158674132345,9,,,NaN,-Inf,,-Inf,17,0.177660608304459,3.844018833649825,0,15
3,1370,1345,8.492019654399753,10,,,NaN,-Inf,,-Inf,7,0.15204876763008948,3.7954821984713702,0,116
3.0,1371.0,1403.0,8.726429802659533,11.0,85.0,1.0,4.491990095275938,0.03644076698211086,85.0,0.03644076698211086,54.0,0.19636188300784402,4.052426830776183,50.0,116.0
3,1371,1403,4.234439707383595,10,,,NaN,-Inf,,-Inf,54,0.19636188300784402,4.052426830776183,0,16
3.0,1372.0,526.0,7.940082815044307,12.0,100.0,1.0,5.565958746934576,0.1138760475050447,100.0,0.1138760475050447,7.0,0.1669957463987884,3.7954821984713702,33.0,116.0
3,1372,526,2.3741240681097313,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1374,921,9.098690086610226,8,,,NaN,-Inf,,-Inf,17,0.12469199417257988,3.844018833649825,0,116
3.0,1375.0,526.0,8.467007971002277,11.0,8.0,2.0,5.282135566166226,0.13455773199162166,8.0,0.13455773199162166,17.0,0.18489820487709777,3.844018833649825,30.0,116.0
3,1375,526,3.1848724048360504,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1377.0,199.0,7.739481881758508,8.0,66.0,2.0,5.000376454001644,0.07461526830466975,66.0,0.07461526830466975,54.0,0.09862303050627863,4.052426830776183,58.0,116.0
3,1377,199,2.739105427756863,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1378,140,7.29979611964157,8,,,NaN,-Inf,,-Inf,7,0.11367508841635596,3.7954821984713702,0,116
3,1379,1077,8.255648201070082,10,,,NaN,-Inf,,-Inf,7,0.12663530096585676,3.7954821984713702,0,116
3,1380,750,8.862381831571557,13,,,NaN,-Inf,,-Inf,7,0.24729163682501454,3.7954821984713702,0,116
3.0,1381.0,990.0,9.032660248779074,9.0,115.0,2.0,4.745278545242233,0.029063723421592802,115.0,0.029063723421592802,54.0,0.11988524769843552,4.052426830776183,96.0,116.0
3,1381,990,4.287381703536841,8,,,NaN,-Inf,,-Inf,54,0.11988524769843552,4.052426830776183,0,17
3,1382,868,9.623540841934984,7,,,NaN,-Inf,,-Inf,54,0.1826760113630834,4.052426830776183,0,115
3,1383,369,8.319071674117234,8,,,NaN,-Inf,,-Inf,54,0.13818574871998546,4.052426830776183,0,115
3.0,1384.0,1502.0,8.458442538410733,12.0,92.0,2.0,5.15052085783271,0.15352458054867932,92.0,0.15352458054867932,17.0,0.2057043912959203,3.844018833649825,27.0,115.0
3,1384,1502,3.3079216805780227,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1385.0,369.0,7.373036350242286,11.0,99.0,1.0,4.3817657751577705,0.13851391036237554,99.0,0.13851391036237554,7.0,0.15990998773583276,3.7954821984713702,7.0,115.0
3,1385,369,2.991270575084515,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1386.0,1205.0,8.072227025115229,11.0,96.0,2.0,5.253016359460247,0.029433771645579327,96.0,0.029433771645579327,54.0,0.17368200629171,4.052426830776183,84.0,115.0
3,1386,1205,2.819210665654982,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1387.0,78.0,7.822330237964084,10.0,88.0,1.0,3.8565297706099955,0.042309213156567695,88.0,0.042309213156567695,54.0,0.1232490395030529,4.052426830776183,79.0,115.0
3,1387,78,3.9658004673540885,8,,,NaN,-Inf,,-Inf,17,0.08776636118109639,3.844018833649825,0,5
3.0,1388.0,498.0,7.316458717346219,10.0,29.0,3.0,4.359730837928324,0.16129345983905585,29.0,0.16129345983905585,54.0,0.173524680439893,4.052426830776183,5.0,115.0
3,1388,498,2.956727879417895,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1389.0,628.0,9.075349728274288,10.0,39.0,3.0,5.301569102557122,0.12139657306820152,39.0,0.12139657306820152,54.0,0.15881651854807816,4.052426830776183,30.0,115.0
3,1389,628,3.7737806257171664,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1390,927,9.459872827275118,8,,,NaN,-Inf,,-Inf,17,0.10807160512831147,3.844018833649825,0,115
3,1391,1424,7.829176313070756,11,,,NaN,-Inf,,-Inf,7,0.12265721691841894,3.7954821984713702,0,115
3.0,1392.0,331.0,8.67091507856597,11.0,71.0,3.0,5.510952068465441,0.0652245648408839,71.0,0.0652245648408839,7.0,0.09620713475508229,3.7954821984713702,73.0,115.0
3,1392,331,3.1599630101005296,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1393,204,8.09527120328312,9,,,NaN,-Inf,,-Inf,54,0.19664595718057493,4.052426830776183,0,115
3.0,1394.0,1508.0,7.701298064453918,8.0,38.0,1.0,5.338373823636376,0.08220773141928256,38.0,0.08220773141928256,54.0,0.11967380468990413,4.052426830776183,66.0,115.0
3,1394,1508,2.3629242408175424,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1395,449,8.810648727267608,8,,,NaN,-Inf,,-Inf,17,0.13512843379131917,3.844018833649825,0,115
3,1396,925,9.563867723398856,10,,,NaN,-Inf,,-Inf,17,0.11716943344062604,3.844018833649825,0,115
3,1397,1390,7.300125663505175,10,,,NaN,-Inf,,-Inf,17,0.16558514524616103,3.844018833649825,0,115
3,1398,1128,9.198479766255403,9,,,NaN,-Inf,,-Inf,7,0.11757271245071126,3.7954821984713702,0,115
3,1399,1058,7.981748409615041,9,,,NaN,-Inf,,-Inf,54,0.11386962559749012,4.052426830776183,0,115
3.0,1400.0,228.0,8.257957357331605,8.0,7.0,1.0,3.7954821984713702,0.1460167737407934,7.0,0.1460167737407934,7.0,0.1460167737407934,3.7954821984713702,0.0,115.0
3,1400,228,4.462475158860235,12,,,NaN,-Inf,,-Inf,7,0.1460167737407934,3.7954821984713702,0,32
3.0,1401.0,149.0,9.40852633335002,13.0,93.0,3.0,5.058696159605937,0.06368356657365856,93.0,0.06368356657365856,7.0,0.12056591123973179,3.7954821984713702,59.0,115.0
3,1401,149,4.349830173744083,8,,,NaN,-Inf,,-Inf,7,0.12056591123973179,3.7954821984713702,0,20
3,1402,483,8.343287820282917,8,,,NaN,-Inf,,-Inf,7,0.10339211196418592,3.7954821984713702,0,115
3,1403,758,9.18269207983537,12,,,NaN,-Inf,,-Inf,7,0.13189242410491145,3.7954821984713702,0,115
3,1404,211,8.06687151410395,8,,,NaN,-Inf,,-Inf,7,0.12078309378246038,3.7954821984713702,0,115
3,1406,1200,7.98326139817676,9,,,NaN,-Inf,,-Inf,7,0.10094973857280572,3.7954821984713702,0,115
3,1407,582,9.839146201704095,10,,,NaN,-Inf,,-Inf,17,0.12069802747913548,3.844018833649825,0,115
3,1408,1183,9.393722769299053,10,,,NaN,-Inf,,-Inf,7,0.11981682352582888,3.7954821984713702,0,115
3.0,1410.0,1200.0,8.639881844766137,8.0,71.0,3.0,5.510952068465441,0.0859511190983064,71.0,0.0859511190983064,7.0,0.13041383760238426,3.7954821984713702,67.0,115.0
3,1410,1200,3.128929776300696,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1411.0,600.0,7.889542995995073,8.0,97.0,2.0,4.498058153455425,0.009518324230238483,97.0,0.009518324230238483,7.0,0.20709740904707377,3.7954821984713702,92.0,115.0
3,1411,600,3.391484842539648,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1412.0,1179.0,8.204554837679655,8.0,14.0,3.0,4.555773030877139,0.059776987222098905,14.0,0.059776987222098905,7.0,0.11380178548754465,3.7954821984713702,70.0,115.0
3,1412,1179,3.648781806802516,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1414,85,8.656310673993895,11,,,NaN,-Inf,,-Inf,54,0.1524913906355252,4.052426830776183,0,115
3,1415,255,9.266614249858884,8,,,NaN,-Inf,,-Inf,7,0.11397905872110231,3.7954821984713702,0,115
3.0,1416.0,529.0,8.383826119499853,11.0,17.0,2.0,3.844018833649825,0.0601031962509284,17.0,0.0601031962509284,54.0,0.1007763289142222,4.052426830776183,76.0,115.0
3.0,1416.0,529.0,4.539807285850028,9.0,118.0,1.0,4.462240609944255,0.08080547733042671,118.0,0.08080547733042671,54.0,0.1007763289142222,4.052426830776183,16.0,38.0
3.0,1417.0,1599.0,8.127196628614826,9.0,109.0,2.0,4.215984877159231,0.04593976647982347,109.0,0.04593976647982347,7.0,0.12083265801579395,3.7954821984713702,82.0,115.0
3,1417,1599,3.9112117514555944,8,,,NaN,-Inf,,-Inf,7,0.12083265801579395,3.7954821984713702,0,5
3,1418,1206,9.931139783633725,8,,,NaN,-Inf,,-Inf,17,0.09987763479409738,3.844018833649825,0,115
3.0,1419.0,1110.0,7.092961852969028,10.0,120.0,1.0,4.011219883663619,0.07385975279145474,120.0,0.07385975279145474,54.0,0.08924021146803189,4.052426830776183,37.0,115.0
3,1419,1110,3.0817419693054084,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1420.0,560.0,8.274865827580772,8.0,83.0,1.0,5.4940109205980505,0.05090816968425557,83.0,0.05090816968425557,17.0,0.13364690775129723,3.844018833649825,69.0,115.0
3,1420,560,2.7808549069827215,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1421.0,1312.0,8.047234487221013,13.0,9.0,3.0,5.726727578914188,0.037345615243797696,9.0,0.037345615243797696,7.0,0.12337585557269433,3.7954821984713702,112.0,115.0
3,1421,1312,2.3205069083068253,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1422,364,8.549542473838008,8,,,NaN,-Inf,,-Inf,54,0.17769227247195415,4.052426830776183,0,115
3,1423,177,7.439913098461754,11,,,NaN,-Inf,,-Inf,17,0.13116359734554428,3.844018833649825,0,115
3,1424,776,9.489988478633276,9,,,NaN,-Inf,,-Inf,17,0.20199832188062178,3.844018833649825,0,115
3.0,1425.0,423.0,9.026563798160131,12.0,91.0,2.0,4.3981275939466045,0.11997459222826139,91.0,0.11997459222826139,17.0,0.1372687251250019,3.844018833649825,14.0,115.0
3,1425,423,4.628436204213527,11,,,NaN,-Inf,,-Inf,17,0.1372687251250019,3.844018833649825,0,44
3,1426,992,8.44433063901673,11,,,NaN,-Inf,,-Inf,54,0.1524517944907444,4.052426830776183,0,115
3.0,1427.0,439.0,9.051403184963494,12.0,41.0,2.0,4.870627522487548,0.03415872335456565,41.0,0.03415872335456565,7.0,0.12623834520191304,3.7954821984713702,99.0,115.0
3,1427,439,4.180775662475946,8,,,NaN,-Inf,,-Inf,7,0.12623834520191304,3.7954821984713702,0,11
3.0,1428.0,1516.0,8.10008416008929,9.0,65.0,3.0,5.824624541341027,0.0755743311638756,65.0,0.0755743311638756,54.0,0.10862431880311865,4.052426830776183,45.0,115.0
3,1428,1516,2.275459618748263,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1429.0,454.0,9.287821266980885,9.0,113.0,2.0,4.4200062734986485,0.0749955090729808,113.0,0.0749955090729808,7.0,0.11743001192488596,3.7954821984713702,52.0,115.0
3.0,1429.0,454.0,4.867814993482236,11.0,19.0,2.0,4.379372832270331,0.07569134514974729,19.0,0.07569134514974729,7.0,0.11743001192488596,3.7954821984713702,31.0,56.0
3,1429,454,0.4884421612119052,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1430.0,241.0,9.778519405697686,8.0,118.0,1.0,4.462240609944255,0.09483614840376237,118.0,0.09483614840376237,7.0,0.11149616585434251,3.7954821984713702,12.0,115.0
3.0,1430.0,241.0,5.316278795753432,11.0,25.0,3.0,5.202496193882,0.037202967584622465,25.0,0.037202967584622465,7.0,0.11149616585434251,3.7954821984713702,85.0,92.0
3.0,1431.0,1375.0,9.2563843709279,8.0,12.0,2.0,5.482430907421252,0.07711109821359233,12.0,0.07711109821359233,54.0,0.11479801192485921,4.052426830776183,73.0,115.0
3,1431,1375,3.7739534635066487,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1432.0,526.0,8.820686876401625,10.0,58.0,3.0,4.934606413774518,0.10818111499574755,58.0,0.10818111499574755,54.0,0.13173124307960596,4.052426830776183,19.0,115.0
3,1432,526,3.886080462627107,11,,,NaN,-Inf,,-Inf,17,0.1108579239507092,3.844018833649825,0,4
3.0,1433.0,882.0,7.918161428174657,8.0,56.0,1.0,5.0850883710899915,0.09837469342772125,56.0,0.09837469342772125,7.0,0.13179985661909346,3.7954821984713702,24.0,115.0
3,1433,882,2.8330730570846656,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1434,1068,8.020136325831313,13,,,NaN,-Inf,,-Inf,17,0.08988247386519371,3.844018833649825,0,115
3.0,1436.0,419.0,8.722013401132862,8.0,50.0,2.0,4.02236174965792,0.06204734514053154,50.0,0.06204734514053154,54.0,0.14211267829861518,4.052426830776183,42.0,115.0
3,1436,419,4.699651651474943,10,,,NaN,-Inf,,-Inf,54,0.14211267829861518,4.052426830776183,0,47
3.0,1437.0,642.0,9.38367935012995,10.0,16.0,3.0,4.847236480185614,0.056173983851835835,16.0,0.056173983851835835,7.0,0.13533849178898125,3.7954821984713702,51.0,115.0
3,1437,642,4.536442869944337,8,,,NaN,-Inf,,-Inf,7,0.13533849178898125,3.7954821984713702,0,38
3.0,1438.0,1112.0,8.341200377003993,8.0,107.0,1.0,4.467032247064405,0.084365383820655,107.0,0.084365383820655,7.0,0.0992924931157925,3.7954821984713702,20.0,114.0
3,1438,1112,3.874168129939588,11,,,NaN,-Inf,,-Inf,7,0.0992924931157925,3.7954821984713702,0,4
3,1439,389,8.88958615532457,9,,,NaN,-Inf,,-Inf,17,0.10471163681503368,3.844018833649825,0,114
3.0,1440.0,560.0,7.672178642586331,8.0,79.0,1.0,5.504561494103073,0.00022983640192928624,79.0,0.00022983640192928624,54.0,0.22247229470417657,4.052426830776183,108.0,114.0
3,1440,560,2.1676171484832585,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1441,1068,7.846349710045135,10,,,NaN,-Inf,,-Inf,54,0.12286750296344431,4.052426830776183,0,114
3.0,1442.0,1345.0,7.822229244865811,10.0,109.0,2.0,4.215984877159231,0.026115321009817147,109.0,0.026115321009817147,7.0,0.16718081688876332,3.7954821984713702,81.0,114.0
3,1442,1345,3.60624436770658,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1443.0,1009.0,8.800046139364627,10.0,9.0,3.0,5.726727578914188,0.11166391326898957,9.0,0.11166391326898957,54.0,0.1577989778447212,4.052426830776183,35.0,114.0
3,1443,1009,3.0733185604504385,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3,1444,633,7.934577431718364,8,,,NaN,-Inf,,-Inf,54,0.14203180411322122,4.052426830776183,0,114
3,1445,140,7.498927181826603,8,,,NaN,-Inf,,-Inf,54,0.17294289591943698,4.052426830776183,0,114
3,1446,1238,8.947625524344682,11,,,NaN,-Inf,,-Inf,7,0.15459481625690152,3.7954821984713702,0,114
3,1447,392,7.711824222451949,10,,,NaN,-Inf,,-Inf,17,0.11663682467963145,3.844018833649825,0,114
3,1448,361,7.166944985068256,8,,,NaN,-Inf,,-Inf,17,0.10363479257240128,3.844018833649825,0,114
3.0,1449.0,392.0,7.751984325105127,8.0,67.0,3.0,4.616935758603514,0.0943530990749001,67.0,0.0943530990749001,7.0,0.114423966407681,3.7954821984713702,24.0,114.0
3,1449,392,3.135048566501613,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
3.0,1451.0,369.0,6.936422898656349,10.0,66.0,2.0,5.000376454001644,0.054899408595622354,66.0,0.054899408595622354,7.0,0.1020746209867447,3.7954821984713702,100.0,114.0
